港澳,#genre#
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8
泰州一套新闻综合频道,http://stream1.mytaizhou.net/xwzh/playlist.m3u8
泰州二套经济生活频道,http://stream1.mytaizhou.net/jjsh/playlist.m3u8
泰州三套影视娱乐频道,http://stream1.mytaizhou.net/ysyl/playlist.m3u8
宿州新闻综合频道,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
滁州新闻综合频道,http://live.cztv.cc:85/live/xwpd.m3u8
滁州科教频道,http://live.cztv.cc:85/live/sjpd.m3u8
滁州公共频道,http://live.cztv.cc:85/live/ggpd.m3u8
池州公共频道,http://cm.wshls.homecdn.com/live/829d.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
温州新闻综合频道,http://live.wzqmt.com/wztv1/playlist.m3u8
德清新闻综合频道,http://live.yingxi.tv/channel1/playlist.m3u8
德清文化生活频道,http://live.yingxi.tv/channel2/playlist.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
大连生活频道,http://live.dltv.cn/JzcFkF4/l24J9c0.m3u8
大连电视台文体频道,http://live.dltv.cn/hxT7Fc3/12ol9T0.m3u8
大连购物8频道dltv8,http://live.dltv.cn/N4S4uAj/45lN9S0.m3u8
济南鲁中频道,https://ts4.ijntv.cn/ltv1/playlist.m3u8
成阳电视台,http://pili-live-hls.56.i2863.com/i2863-56/live_56_307317.m3u8
青州电视台新闻综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州电视台生活频道,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州电视台文化旅游频道,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
威海一套新闻综合频道,http://l1.weihai.tv:8081/hls/969O76hb21.m3u8
威海二套公共频道,http://l1.weihai.tv:8081/hls/969O76hb21.m3u8
威海三套海洋频道,http://l1.weihai.tv:8081/hls/969O76hb21.m3u8
聊城公共频道,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
新泰乡村党建频道,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰生活频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
黑龙江影视频道,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江文体频道,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江都市频道,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江新闻法治频道,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8
黑龙江公共农业频道,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8
黑龙江少儿频道,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8
齐齐哈尔一套新闻综合频道,https://pili-live-hls-kanqi.tianma3600.com/kanqi/vdo1xinwenpd.m3u8
齐齐哈尔二套经济法治频道,https://pili-live-hls-kanqi.tianma3600.com/kanqi/vdo1jingjipd.m3u8
上海东方购物频道,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
丽江新闻综合频道,https://play.live.lijiangtv.com/live/tvzh_720p.m3u8
红河一套新闻频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河经济生活频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河县电视台,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
个旧电视台,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel6/playlist.m3u8
屏边电视台,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
德宏公共频道,https://ali-play.lezhibo.com/lezhibo/e6a8b2ecf53b4ea4b0aef1e91d20cd51.m3u8
文山新闻综合频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山公共频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
西畴电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
富宁电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
西双版纳一套,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳二套,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
德阳公共频道,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
广安新闻综合频道,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD.m3u8
眉山新闻综合频道,https://live2.scmstv.cn/gqpd/playlist.m3u8
眉山公共频道,http://live2.scmstv.cn/ggpd/sd/live.m3u8
雅安公共频道,https://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
内江综合频道,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8
泸州公共频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
攀枝花新闻综合频道,http://zb.pzhgd.com:9095/live/xwzh.m3u8
攀枝花公共频道,http://zb.pzhgd.com:9095/live/ggpd.m3u8
梨园频道,http://123.6.9.146/live/jz-henanliyuan/live.m3u8
洛阳一套综合频道,http://wshls.live.migucloud.com/live/3GWXF43U_C0/playlist.m3u8
洛阳二套科教频道,http://wshls.live.migucloud.com/live/08095QP8_C0/playlist.m3u8
洛阳三套文旅频道,http://wshls.live.migucloud.com/live/X5LAHM2S_C0/playlist.m3u8
汝阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
洛宁综合频道,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
嵩县综合新闻频道,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
新安电视台综合频道,http://tvpull.dxhmt.cn/tv/10323-1.m3u8
伊川电视台,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
开封公共频道,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
汝州科教频道,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8
西华综合频道,http://live.dxhmt.cn:9081/tv/11622-1.m3u8
信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8
十堰新闻综合频道,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济旅游频道,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻频道,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共频道,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育频道,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
孝感公共频道,http://live.yingxi.tv/channel1/sd/live.m3u8
三明一套新闻综合频道,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明二套公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
龙岩新闻综合频道,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8
新罗TV频道,http://stream.lyxltv.com/xltv/sd/live.m3u8
重庆新闻频道,https://sjlivecdn9.cbg.cn/202311251329/app_2/_definst_/ls_3.stream/chunklist.m3u8
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万州三峡移民频道,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州影视文艺频道,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州科教频道,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
垫江综合频道,http://125.62.24.185:80/1.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8
沧州电视台一套,http://czlive.czgd.tv:85/live/xnyt.m3u8
沧州电视台二套,http://czlive.czgd.tv:85/live/xnet.m3u8
沧州电视台三套,http://czlive.czgd.tv:85/live/xnst.m3u8
吉林都市频道,http://stream1.jlntv.cn/dspd/playlist.m3u8
吉林生活频道,http://stream1.jlntv.cn/shpd/playlist.m3u8
吉林影视频道,http://stream1.jlntv.cn/yspd/playlist.m3u8
吉林乡村频道,http://stream1.jlntv.cn/xcpd/playlist.m3u8
吉林公共新闻频道,http://stream1.jlntv.cn/ggpd/playlist.m3u8
吉林电视7频道,http://stream1.jlntv.cn/fzpd/playlist.m3u8
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8
吉林家有购物电视购物,http://stream1.jlntv.cn/jygw/playlist.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边一套新闻综合频道,http://live.ybtvyun.com/video/s10006-6a5d1439480d/index.m3u8
延边二套汉语综合频道,http://live.ybtvyun.com/video/s10006-b2a0645a8070/index.m3u8
南宁新闻综合频道,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁都市生活频道,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁影视娱乐频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁公共频道,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
隆安电视台,http://hls.nntv.cn/nnlive/LATV_A.m3u8
崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
山西经济与科技频道,https://livehhhttps.sxrtv.com/lsdream/4j01KWX/800/o614900.m3u8
山西影视频道,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/76iM950.m3u8
山西社会与法治频道,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/c1dp9y0.m3u8
山西文体生活频道,https://livehhhttps.sxrtv.com/lsdream/Y00Xezi/g39Y900.m3u8
黄河电视台,https://livehhhttps.sxrtv.com/lsdream/lce1mC4/800/w1tl9e0.m3u8
陕西一套新闻资讯频道,http://stream.snrtv.com/sxbc-1-kwxCFH.m3u8
陕西二套都市青春频道,http://stream.snrtv.com/sxbc-2-hntwP5.m3u8
陕西三套生活频道,http://stream.snrtv.com/sxbc-3-ghuBJQ.m3u8
陕西五套公共频道,http://stream.snrtv.com/sxbc-5-duJQUV.m3u8
陕西七套体育休闲频道,http://stream.snrtv.com/sxbc-7-kzKOQV.m3u8
陕西农林卫视,http://stream.snrtv.com/sxbc-nl-muLNT0.m3u8
陕西卫视,http://221.213.43.82:8888/newlive/live/hls/41/live.m3u8
延安一套新闻综合频道,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延安二套公共频道,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
宁夏卫视,http://111.59.63.32:9901/tsfile/live/1040_1.m3u8
海口一套综合频道,http://153.0.158.159:16080/live/hktv1.m3u8
海口二套生活娱乐频道,http://153.0.158.159:16080/live/hktv2.m3u8
海口三套城乡经济频道,http://153.0.158.159:16080/live/hktv3.m3u8
甘肃卫视,http://221.213.43.82:8888/newlive/live/hls/36/live.m3u8
酒泉综合频道,http://live.todaydunhuang.com:1935/live/live159/500k/tzwj_video.m3u8
白银综合频道,http://live.bygd.cn/byzh/sd/live.m3u8
白银公共频道,http://live.bygd.cn/bygg/sd/live.m3u8
庆阳新闻综合频道,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8
庆阳公共频道,http://stream.gsqytv.com.cn/ggpd/sd/live.m3u8
新疆卫视,http://221.2.36.34:8888/newlive/live/hls/38/live.m3u8
伊金霍洛旗电视台,https://cms-play.yjhlnews.cn/live/vedio.m3u8
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
乌兰察布经济生活频道,https://pluslive.wrbtv.cn/wrbtv1/playlist.m3u8
乌兰察布生活频道,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8
贵州家有购物,http://stream1.jlntv.cn/jygw/playlist.m3u8
遵义新闻综合频道,http://pluslive.zunyifb.com/xwpd/playlist.m3u8
遵义都市频道,http://pluslive.zunyifb.com/dspd/playlist.m3u8
遵义公共频道,http://pluslive.zunyifb.com/ggpd/playlist.m3u8
安顺二套公共频道,http://hplayer1.juyun.tv/camera/133635181.m3u8
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8
青海经视频道,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海都市频道,http://stream.qhbtv.com/qhds/sd/live.m3u8
凤凰中文,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8
凤凰香港,http://113.117.74.18:8081/hls/38/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
CGTN西语,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8
CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8



房山新闻,http://live.funhillrm.com/5/sd/live.m3u8
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西旅游,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
承德新闻综合[960*540],https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
杭州明珠,http://183.129.242.178:3333/tsfile/live/1016_1.m3u8
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
南通新闻综合[853*480],http://cm.wshls.homecdn.com/live/7cc9.m3u8

科教,#genre#
纪实科教,http://159.75.85.63:6798/
WORLD HD,http://185.57.68.33:8091/232/tracks-v1a1/index.m3u8
VTC13 4K,http://vcdn1.vtc.gov.vn:1935/m_4k/smil:4k.smil/playlist.m3u8
Fashion4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
BBC Earth,http://198.16.100.90:8278/bbcearth_twn/playlist.m3u8?tid=ME4E1221123312211233&ct=19225&tsum=6c7cae0711b757a53b43540bf40f93b0
BBC Earth,http://50.7.238.114:8278/bbcearth_twn/playlist.m3u8?tid=ME4E1221123312211233&ct=19225&tsum=6c7cae0711b757a53b43540bf40f93b0
國家地理頻道,http://198.16.100.90:8278/natgeohd_twn/playlist.m3u8?tid=ma1f0b9808d5014467661&ct=17874&tsum=73dfb91284f5b1358251546e6f03da3d
國家地理頻道,http://198.16.100.90:8278/natgeohd_twn/playlist.m3u8?tid=MB5B4841803948418039&ct=18393&tsum=a2343b2c061fc9de3fa7857e832d9625
國家地理頻道,http://50.7.238.114:8278/natgeohd_twn/playlist.m3u8?tid=ma1f0b9808d5014467661&ct=17874&tsum=73dfb91284f5b1358251546e6f03da3d
國家地理野生頻道,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=ME7E6122598161225981&ct=19225&tsum=c88897efa30d472128421acf3d4b62c8
國家地理野生頻道,http://50.7.238.114:8278/natgeowild_twn/playlist.m3u8?tid=MDDD9803492998034929&ct=18393&tsum=b276f2598186cdc8f4c513d89bfc2032
國家地理野生頻道,http://50.7.238.114:8278/natgeowild_twn/playlist.m3u8?tid=ME7E6122598161225981&ct=19225&tsum=c88897efa30d472128421acf3d4b62c8
動物星球頻道,http://198.16.100.90:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
動物星球頻道,http://50.7.238.114:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
動物星球頻道,http://50.7.238.114:8278/animalplanet_twn/playlist.m3u8?tid=MABA3681856636818566&ct=18393&tsum=2066d4c793195f8449577d35af941288
亞洲旅遊台,http://50.7.238.114:8278/asiatravel_twn/playlist.m3u8?tid=MF2F4967516549675165&ct=19225&tsum=3b56404a8f861c7fef6ac79a798e4a8c
亞洲旅遊台,http://50.7.238.114:8278/asiatravel_twn/playlist.m3u8?tid=ma9ec30da9ef3&ct=18335&tsum=ff0bd9207f2c72a8c9bf38464433dc7d
時尚台FTV,http://198.16.100.90:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
時尚台FTV,http://198.16.100.90:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
時尚台FTV,http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
時尚台FTV,http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
亞洲旅遊台,http://198.16.100.90:8278/asiatravel_twn/playlist.m3u8?ct=19225&tid=MF2F4967516549675165&tsum=3b56404a8f861c7fef6ac79a798e4a8c
亞洲旅遊台,http://198.16.100.90:8278/asiatravel_twn/playlist.m3u8?tid=MB9B9461769094617690&ct=18393&tsum=57c12e5ba95cca684613ec5e14714ff8
亞洲旅遊台,http://50.7.238.114:8278/asiatravel_twn/playlist.m3u8?ct=19225&tid=MF2F4967516549675165&tsum=3b56404a8f861c7fef6ac79a798e4a8c
亞洲旅遊台,http://50.7.238.114:8278/asiatravel_twn/playlist.m3u8?tid=MB9B9461769094617690&ct=18393&tsum=57c12e5ba95cca684613ec5e14714ff8
美食星球,http://198.16.100.90:8278/foodplanet_twn/playlist.m3u8?tid=MCCC8639507586395075&ct=19226&tsum=69f5a90ff21aa5f4f58667bcdd713353
美食星球,http://50.7.238.114:8278/foodplanet_twn/playlist.m3u8?tid=MCCC8639507586395075&ct=19226&tsum=69f5a90ff21aa5f4f58667bcdd713353
亚洲旅游,http://50.7.238.114:8278/asiatravel_twn/playlist.m3u8?tid=MB9B9461769094617690&ct=18393&tsum=57c12e5ba95cca684613ec5e14714ff8
EYETV旅遊,http://50.7.238.114:8278/eyetvtravel_twn/playlist.m3u8?tid=m3e96290c929116279255&ct=17874&tsum=7c060d25738e52e57372f408b9ccd0bc
动物星球,http://50.7.238.114:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
DiscoveryAsia,http://50.7.238.114:8278/discoverytwn_twn/playlist.m3u8?tid=m42a2d91d6f2413622196&ct=17874&tsum=3653c4c61f0a0443dbb256dc465b4715
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8

日韩,#genre#
NHKWORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎Korea,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·GS My Shop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国阿里郎WORLDworld,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国lKCTV中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国-KCTV_HV2,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国MBC频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国EBS第一频道,,https://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国EBS第二频道,,https://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国·EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国EBSE频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国EBSE频道,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国EBS少儿频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国·国防电视,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国·NBS农业广播,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国-ARS,https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8
BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国-Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
韩国-Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
韩国-Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国-BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
SBS,http://1.245.74.5:1935/live/tv/.m3u8

外国,#genre#
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
VB,https://live.tv2bornholm.dk/stream/live/chunklist.m3u8
蒙古,http://spacetv.in/stream/WUQP6BVK17/56.m3u8
PBS泰国,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
半岛英语,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛阿语,https://live-hls-web-aja.getaj.net/AJA/02.m3u8
FASHIONTV,https://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
金砖电视,https://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
俄·IGITV,https://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC[996*560],http://92.50.128.180/utv/1358/index.m3u8
美·NASA 1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
乌·M2音乐,https://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,https://europa-crtvg.flumotion.com/playlist.m3u8
TV,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
ONE,http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8?checkedby:iptvcat.com
泰国·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
越南坚江频道,http://tv.kgtv.vn/live/kgtv/kgtv.m3u8
越南-CTV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
新马·TV3,http://live8.cdn.iptv8k.org:80/review_stream/tv3kbmm21/i.m3u8
ALTV泰国,https://thaipbs-ujxrch.cdn.byteark.com/live/playlist_1080p/index.m3u8
RTL UHD,http://live.darkside-iptv.co:8080/pMDWkZ3Uff7S/g98astfctveh/29821.ts
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越·ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
